Czas [ms]	 Przyspieszenie obudowy [m/s^2]	 Przyspieszenie eliminatora  [m/s^2]	Pr�dko�� obrotowa [obr/sek]
129444	9,770000	9,770000	0,000000
129451	9,740000	9,830000	0,000000
129458	9,760000	9,810000	0,000000
129465	9,730000	9,860000	0,000000
129472	9,750000	9,840000	0,000000
129478	9,730000	9,840000	0,000000
129485	9,740000	9,820000	0,000000
129492	9,740000	9,810000	0,000000
129499	9,730000	9,810000	0,000000
129506	9,670000	9,800000	0,000000
129513	9,710000	9,860000	0,000000
129520	9,740000	9,850000	0,000000
129526	9,730000	9,850000	0,000000
129533	9,730000	9,830000	0,000000
129541	9,720000	9,830000	0,000000
129547	9,720000	9,820000	0,000000
129554	9,730000	9,810000	0,000000
129561	9,730000	9,830000	0,000000
129567	9,730000	9,820000	0,000000
129574	9,740000	9,820000	0,000000
129582	9,730000	9,840000	0,000000
129589	9,710000	9,820000	0,000000
129595	9,720000	9,870000	0,000000
129602	9,730000	9,820000	0,000000
129609	9,740000	9,840000	0,000000
129615	9,740000	9,800000	0,000000
129623	9,770000	9,830000	0,000000
129630	9,740000	9,850000	0,000000
129637	9,740000	9,820000	0,000000
129643	9,760000	9,830000	0,000000
129650	9,720000	9,850000	0,000000
129657	9,750000	9,850000	0,000000
129664	9,760000	9,830000	0,000000
129671	9,760000	9,810000	0,000000
129678	9,740000	9,800000	0,000000
129685	9,730000	9,830000	0,000000
129691	9,720000	9,850000	0,000000
129698	9,730000	9,840000	0,000000
129705	9,750000	9,850000	0,000000
129712	9,750000	9,820000	0,000000
129719	9,750000	9,810000	0,000000
129726	9,700000	9,810000	0,000000
129733	9,740000	9,850000	0,000000
129739	9,750000	9,850000	0,000000
129746	9,720000	9,850000	0,000000
129754	9,720000	9,830000	0,000000
129760	9,750000	9,820000	0,000000
129767	9,750000	9,820000	0,000000
129774	9,730000	9,840000	0,000000
129780	9,720000	9,800000	0,000000
129787	9,730000	9,860000	0,000000
129795	9,730000	9,850000	0,000000
129802	9,740000	9,820000	0,000000
129808	9,740000	9,810000	0,000000
129815	9,730000	9,860000	0,000000
129822	9,710000	9,810000	0,000000
129828	9,750000	9,830000	0,000000
129836	9,740000	9,830000	0,000000
129843	9,740000	9,820000	0,000000
129850	9,720000	9,820000	0,000000
129856	9,700000	9,810000	0,000000
129863	9,700000	9,830000	0,000000
129870	9,770000	9,820000	0,000000
129876	9,760000	9,820000	0,000000
129884	9,720000	9,820000	0,000000
129891	9,750000	9,820000	0,000000
129898	9,760000	9,810000	0,000000
129904	9,750000	9,790000	0,000000
129911	9,730000	9,820000	0,000000
129918	9,760000	9,800000	0,000000
129925	9,740000	9,850000	0,000000
129932	9,740000	9,840000	0,000000
129939	9,720000	9,820000	0,000000
129946	9,750000	9,830000	0,000000
129952	9,750000	9,840000	0,000000
129959	9,740000	9,840000	0,000000
129967	9,750000	9,830000	0,000000
129973	9,730000	9,870000	0,000000
129980	9,730000	9,820000	0,000000
129987	9,740000	9,830000	0,000000
129993	9,740000	9,810000	0,000000
130000	9,750000	9,860000	0,000000
130008	9,760000	9,840000	0,000000
130015	9,770000	9,870000	0,000000
130021	9,750000	9,810000	0,000000
130028	9,750000	9,800000	0,000000
130035	9,750000	9,810000	0,000000
130041	9,740000	9,830000	0,000000
130049	9,770000	9,840000	0,000000
130056	9,730000	9,820000	0,000000
130063	9,760000	9,830000	0,000000
130069	9,740000	9,810000	0,000000
130076	9,720000	9,830000	0,000000
130083	9,740000	9,830000	0,000000
130089	9,750000	9,860000	0,000000
130097	9,730000	9,840000	0,000000
130104	9,730000	9,830000	0,000000
130111	9,730000	9,850000	0,000000
130117	9,760000	9,840000	0,000000
130124	9,730000	9,780000	0,000000
130131	9,720000	9,810000	0,000000
130138	9,740000	9,800000	0,000000
130145	9,730000	9,850000	0,000000
130152	9,730000	9,820000	0,000000
130158	9,770000	9,830000	0,000000
130165	9,760000	9,810000	0,000000
130172	9,750000	9,860000	0,000000
130180	9,760000	9,830000	0,000000
130186	9,780000	9,850000	0,000000
130193	9,750000	9,830000	0,000000
130200	9,750000	9,830000	0,000000
130206	9,730000	9,840000	0,000000
130213	9,740000	9,820000	0,000000
130221	9,710000	9,800000	0,000000
130228	9,710000	9,830000	0,000000
130234	9,720000	9,860000	0,000000
130241	9,720000	9,820000	0,000000
130248	9,720000	9,870000	0,000000
130254	9,730000	9,850000	0,000000
130262	9,740000	9,830000	0,000000
130269	9,750000	9,860000	0,000000
130275	9,700000	9,820000	0,000000
130282	9,740000	9,840000	0,000000
130289	9,740000	9,850000	0,000000
130296	9,760000	9,840000	0,000000
130302	9,760000	9,820000	0,000000
130310	9,770000	9,820000	0,000000
130317	9,730000	9,820000	0,000000
130323	9,690000	9,810000	0,000000
130330	9,730000	9,830000	0,000000
130337	9,740000	9,850000	0,000000
130344	9,730000	9,850000	0,000000
130351	9,730000	9,800000	0,000000
130358	9,710000	9,830000	0,000000
130365	9,770000	9,830000	0,000000
130371	9,770000	9,860000	0,000000
130378	9,730000	9,870000	0,000000
130385	9,730000	9,840000	0,000000
130393	9,730000	9,850000	0,000000
130399	9,740000	9,870000	0,000000
130406	9,740000	9,830000	0,000000
130413	9,700000	9,810000	0,000000
130419	9,760000	9,860000	0,000000
130426	9,750000	9,830000	0,000000
130434	9,760000	9,820000	0,000000
130441	9,730000	9,810000	0,000000
130447	9,720000	9,870000	0,000000
130454	9,720000	9,820000	0,000000
130461	9,730000	9,820000	0,000000
130467	9,760000	9,840000	0,000000
130475	9,750000	9,830000	0,000000
130482	9,750000	9,800000	0,000000
130488	9,740000	9,800000	0,000000
130495	9,740000	9,810000	0,000000
130502	9,740000	9,830000	0,000000
130509	9,730000	9,820000	0,000000
130515	9,760000	9,810000	0,000000
130523	9,760000	9,780000	0,000000
130530	9,770000	9,840000	0,000000
130536	9,740000	9,850000	0,000000
130543	9,730000	9,850000	0,000000
130550	9,760000	9,820000	0,000000
130557	9,750000	9,860000	0,000000
130564	9,750000	9,820000	0,000000
130571	9,730000	9,800000	0,000000
130578	9,740000	9,840000	0,000000
130584	9,740000	9,830000	0,000000
130591	9,750000	9,830000	0,000000
130598	9,750000	9,820000	0,000000
130606	9,740000	9,800000	0,000000
130612	9,750000	9,790000	0,000000
130619	9,740000	9,830000	0,000000
130626	9,740000	9,810000	0,000000
130632	9,750000	9,810000	0,000000
130639	9,750000	9,830000	0,000000
130647	9,740000	9,880000	0,000000
130653	9,740000	9,820000	0,000000
130660	9,730000	9,810000	0,000000
130667	9,730000	9,860000	0,000000
130674	9,770000	9,840000	0,000000
130680	9,760000	9,850000	0,000000
130688	9,750000	9,840000	0,000000
130695	9,720000	9,790000	0,000000
130701	9,730000	9,800000	0,000000
130708	9,740000	9,850000	0,000000
130715	9,740000	9,790000	0,000000
130722	9,720000	9,780000	0,000000
130728	9,690000	9,810000	0,000000
130736	9,720000	9,790000	0,000000
130743	9,750000	9,800000	0,000000
130749	9,740000	9,850000	0,000000
130756	9,750000	9,820000	0,000000
130763	9,720000	9,800000	0,000000
130770	9,760000	9,860000	0,000000
130777	9,720000	9,840000	0,000000
130784	9,730000	9,810000	0,000000
130791	9,740000	9,840000	0,000000
130797	9,740000	9,790000	0,000000
130804	9,730000	9,850000	0,000000
130811	9,730000	9,860000	0,000000
130819	9,740000	9,820000	0,000000
130825	9,750000	9,810000	0,000000
130832	9,750000	9,870000	0,000000
130839	9,730000	9,820000	0,000000
130845	9,710000	9,810000	0,000000
130852	9,720000	9,860000	0,000000
130860	9,770000	9,770000	0,000000
130867	9,760000	9,860000	0,000000
130873	9,760000	9,870000	0,000000
130880	9,730000	9,780000	0,000000
130887	9,730000	9,880000	0,000000
130893	9,770000	9,790000	0,000000
130900	9,760000	9,810000	0,000000
130908	9,730000	9,890000	0,000000
130915	9,720000	9,800000	0,000000
130921	9,720000	9,800000	0,000000
130928	9,720000	9,860000	0,000000
130935	9,750000	9,820000	0,000000
130941	9,740000	9,820000	0,000000
130949	9,720000	9,900000	0,000000
130956	9,750000	9,770000	0,000000
130962	9,740000	9,840000	0,000000
130969	9,740000	9,870000	0,000000
130976	9,810000	9,760000	0,000000
130983	9,790000	9,890000	0,000000
130990	9,770000	9,870000	0,000000
130997	9,760000	9,760000	0,000000
131004	9,760000	9,890000	0,000000
131010	9,750000	9,800000	0,000000
131017	9,760000	9,750000	0,000000
131024	9,730000	9,910000	0,000000
131032	9,740000	9,840000	0,000000
131038	9,760000	9,800000	0,000000
131045	9,740000	9,880000	0,000000
131052	9,770000	9,760000	0,000000
131058	9,760000	9,810000	0,000000
131065	9,700000	9,880000	0,000000
131073	9,750000	9,730000	0,000000
131080	9,750000	9,910000	0,000000
131086	9,710000	9,890000	0,000000
131093	9,740000	9,750000	0,000000
131100	9,710000	9,920000	0,000000
131106	9,750000	9,830000	0,000000
131113	9,730000	9,760000	0,000000
131121	9,720000	9,980000	0,000000
131128	9,750000	9,810000	0,000000
131134	9,780000	9,800000	0,000000
131141	9,710000	9,950000	0,000000
131148	9,730000	9,780000	0,000000
131154	9,750000	9,830000	0,000000
131162	9,710000	9,880000	0,000000
131169	9,740000	9,800000	0,000000
131175	9,730000	9,860000	0,000000
131182	9,760000	9,870000	0,000000
131189	9,750000	9,810000	0,000000
131196	9,730000	9,840000	0,000000
131203	9,710000	9,850000	0,000000
131210	9,750000	9,830000	0,000000
131217	9,730000	9,880000	0,000000
131223	9,740000	9,860000	0,000000
131230	9,740000	9,820000	0,000000
131237	9,780000	9,850000	0,000000
131245	9,720000	9,830000	0,000000
131251	9,750000	9,790000	0,000000
131258	9,700000	9,820000	0,000000
131265	9,740000	9,850000	0,000000
131271	9,780000	9,810000	0,000000
131278	9,740000	9,890000	0,000000
131286	9,730000	9,830000	0,000000
131293	9,750000	9,790000	0,000000
131299	9,720000	9,850000	0,000000
131306	9,760000	9,830000	0,000000
131313	9,730000	9,840000	0,000000
131319	9,730000	9,830000	0,000000
131326	9,740000	9,780000	0,000000
131334	9,740000	9,860000	0,000000
131341	9,730000	9,790000	0,000000
131347	9,790000	9,810000	0,000000
131354	9,760000	9,830000	0,000000
131361	9,760000	9,780000	0,000000
131367	9,730000	9,810000	0,000000
131375	9,720000	9,800000	0,000000
131382	9,720000	9,850000	0,000000
131388	9,740000	9,850000	0,000000
131395	9,740000	9,790000	0,000000
131402	9,740000	9,870000	0,000000
131409	9,740000	9,820000	0,000000
131416	9,720000	9,830000	0,000000
131423	9,730000	9,850000	0,000000
131430	9,770000	9,800000	0,000000
131436	9,740000	9,860000	0,000000
131443	9,750000	9,850000	0,000000
131450	9,730000	9,820000	0,000000
131458	9,750000	9,900000	0,000000
131464	9,730000	9,840000	0,000000
131471	9,750000	9,810000	0,000000
131478	9,740000	9,840000	0,000000
131484	9,750000	9,820000	0,000000
131491	9,730000	9,800000	0,000000
131499	9,730000	9,860000	0,000000
131506	9,740000	9,810000	0,000000
131512	9,740000	9,810000	0,000000
131519	9,770000	9,820000	0,000000
131526	9,740000	9,850000	0,000000
131532	9,740000	9,860000	0,000000
131539	9,710000	9,840000	0,000000
131547	9,750000	9,830000	0,000000
131553	9,750000	9,830000	0,000000
131560	9,720000	9,850000	0,000000
131567	9,740000	9,870000	0,000000
131574	9,750000	9,800000	0,000000
131580	9,770000	9,840000	0,000000
131588	9,750000	9,830000	0,000000
131595	9,720000	9,830000	0,000000
131601	9,740000	9,850000	0,000000
131608	9,730000	9,800000	0,000000
131615	9,730000	9,790000	0,000000
131622	9,750000	9,820000	0,000000
131629	9,770000	9,780000	0,000000
131636	9,750000	9,840000	0,000000
131643	9,750000	9,850000	0,000000
131649	9,740000	9,820000	0,000000
131656	9,740000	9,880000	0,000000
131663	9,710000	9,830000	0,000000
131671	9,730000	9,830000	0,000000
131677	9,750000	9,850000	0,000000
131684	9,720000	9,830000	0,000000
131691	9,720000	9,840000	0,000000
131697	9,750000	9,850000	0,000000
131704	9,710000	9,840000	0,000000
131712	9,720000	9,820000	0,000000
131719	9,780000	9,820000	0,000000
131725	9,730000	9,830000	0,000000
131732	9,740000	9,800000	0,000000
131739	9,740000	9,790000	0,000000
131745	9,730000	9,790000	0,000000
131752	9,730000	9,820000	0,000000
131760	9,740000	9,820000	0,000000
131766	9,730000	9,850000	0,000000
131773	9,760000	9,830000	0,000000
131780	9,750000	9,850000	0,000000
131787	9,700000	9,830000	0,000000
131793	9,730000	9,840000	0,000000
131801	9,730000	9,840000	0,000000
131808	9,730000	9,810000	0,000000
131814	9,740000	9,890000	0,000000
131821	9,740000	9,880000	0,000000
131828	9,730000	9,790000	0,000000
131835	9,760000	9,840000	0,000000
131842	9,750000	9,860000	0,000000
131849	9,740000	9,840000	0,000000
131856	9,730000	9,840000	0,000000
131862	9,730000	9,830000	0,000000
131869	9,730000	9,860000	0,000000
131876	9,730000	9,840000	0,000000
131884	9,760000	9,860000	0,000000
131890	9,760000	9,820000	0,000000
131897	9,740000	9,840000	0,000000
131904	9,740000	9,820000	0,000000
131910	9,740000	9,800000	0,000000
131917	9,750000	9,840000	0,000000
131924	9,760000	9,850000	0,000000
131932	9,760000	9,800000	0,000000
131938	9,760000	9,840000	0,000000
131945	9,730000	9,840000	0,000000
131952	9,750000	9,810000	0,000000
131958	9,740000	9,820000	0,000000
131965	9,750000	9,820000	0,000000
131973	9,770000	9,810000	0,000000
131980	9,740000	9,820000	0,000000
131986	9,750000	9,800000	0,000000
131993	9,750000	9,820000	0,000000
132000	9,720000	9,830000	0,000000
132006	9,720000	9,820000	0,000000
132014	9,720000	9,870000	0,000000
132021	9,710000	9,860000	0,000000
132027	9,740000	9,840000	0,000000
132034	9,720000	9,870000	0,000000
132041	9,720000	9,820000	0,000000
132048	9,760000	9,840000	0,000000
132055	9,780000	9,850000	0,000000
132062	9,740000	9,830000	0,000000
132069	9,730000	9,820000	0,000000
132075	9,770000	9,840000	0,000000
132082	9,760000	9,790000	0,000000
132089	9,740000	9,820000	0,000000
132097	9,760000	9,850000	0,000000
132103	9,770000	9,830000	0,000000
132110	9,730000	9,820000	0,000000
132117	9,730000	9,840000	0,000000
132123	9,750000	9,850000	0,000000
132130	9,720000	9,840000	0,000000
132137	9,760000	9,850000	0,000000
132145	9,730000	9,850000	0,000000
132151	9,760000	9,830000	0,000000
132158	9,750000	9,840000	0,000000
132165	9,740000	9,850000	0,000000
132171	9,720000	9,830000	0,000000
132178	9,730000	9,830000	0,000000
132186	9,730000	9,770000	0,000000
132193	9,720000	9,820000	0,000000
132199	9,770000	9,800000	0,000000
132206	9,750000	9,850000	0,000000
132213	9,750000	9,830000	0,000000
132219	9,760000	9,810000	0,000000
132227	9,750000	9,810000	0,000000
132234	9,730000	9,840000	0,000000
132240	9,730000	9,850000	0,000000
132247	9,730000	9,830000	0,000000
132254	9,730000	9,820000	0,000000
132261	9,750000	9,810000	0,000000
132268	9,750000	9,850000	0,000000
132275	9,760000	9,810000	0,000000
132282	9,720000	9,800000	0,000000
132288	9,740000	9,860000	0,000000
132295	9,720000	9,840000	0,000000
132302	9,740000	9,830000	0,000000
132310	9,740000	9,800000	0,000000
132316	9,710000	9,820000	0,000000
132323	9,730000	9,830000	0,000000
132330	9,770000	9,840000	0,000000
132336	9,730000	9,820000	0,000000
132343	9,730000	9,810000	0,000000
132350	9,740000	9,800000	0,000000
132358	9,720000	9,850000	0,000000
132364	9,720000	9,830000	0,000000
132371	9,710000	9,840000	0,000000
132378	9,740000	9,790000	0,000000
132384	9,770000	9,810000	0,000000
132391	9,750000	9,890000	0,000000
132399	9,720000	9,870000	0,000000
132406	9,750000	9,830000	0,000000
132412	9,740000	9,850000	0,000000
132419	9,740000	9,830000	0,000000
132426	9,710000	9,860000	0,000000
132432	9,690000	9,860000	0,000000
132440	9,710000	9,850000	0,000000
132447	9,750000	9,860000	0,000000
132453	9,740000	9,810000	0,000000
132460	9,730000	9,770000	0,000000
132467	9,710000	9,770000	0,000000
132474	9,710000	9,820000	0,000000
132481	9,760000	9,810000	0,000000
132488	9,750000	9,860000	0,000000
132495	9,740000	9,830000	0,000000
132501	9,740000	9,800000	0,000000
132508	9,740000	9,840000	0,000000
132515	9,730000	9,800000	0,000000
132523	9,740000	9,840000	0,000000
132529	9,740000	9,810000	0,000000
132536	9,750000	9,820000	0,000000
132543	9,720000	9,810000	0,000000
132549	9,730000	9,860000	0,000000
132556	9,760000	9,830000	0,000000
132563	9,750000	9,850000	0,000000
132570	9,750000	9,820000	0,000000
132577	9,740000	9,820000	0,000000
132584	9,700000	9,810000	0,000000
132591	9,740000	9,830000	0,000000
132597	9,720000	9,830000	0,000000
132604	9,740000	9,860000	0,000000
132612	9,740000	9,820000	0,000000
132618	9,730000	9,810000	0,000000
132625	9,730000	9,840000	0,000000
132632	9,730000	9,810000	0,000000
132639	9,750000	9,840000	0,000000
132645	9,750000	9,820000	0,000000
132653	9,740000	9,810000	0,000000
132660	9,730000	9,810000	0,000000
132666	9,720000	9,830000	0,000000
132673	9,760000	9,840000	0,000000
132680	9,750000	9,820000	0,000000
132686	9,770000	9,810000	0,000000
132694	9,740000	9,840000	0,000000
132701	9,730000	9,870000	0,000000
132708	9,720000	9,850000	0,000000
132714	9,750000	9,820000	0,000000
132721	9,710000	9,770000	0,000000
132728	9,730000	9,800000	0,000000
132734	9,760000	9,860000	0,000000
132742	9,750000	9,840000	0,000000
132749	9,740000	9,820000	0,000000
132756	9,700000	9,820000	0,000000
132762	9,740000	9,810000	0,000000
132769	9,750000	9,820000	0,000000
132776	9,760000	9,840000	0,000000
132783	9,750000	9,830000	0,000000
132790	9,740000	9,810000	0,000000
132797	9,740000	9,800000	0,000000
132804	9,760000	9,840000	0,000000
132810	9,740000	9,860000	0,000000
132817	9,740000	9,840000	0,000000
132825	9,720000	9,830000	0,000000
132831	9,750000	9,850000	0,000000
132838	9,740000	9,860000	0,000000
132845	9,730000	9,810000	0,000000
132852	9,730000	9,790000	0,000000
132858	9,700000	9,830000	0,000000
132866	9,740000	9,850000	0,000000
132873	9,730000	9,830000	0,000000
132879	9,720000	9,830000	0,000000
132886	9,710000	9,840000	0,000000
132893	9,740000	9,810000	0,000000
132899	9,730000	9,860000	0,000000
132907	9,730000	9,880000	0,000000
132914	9,770000	9,820000	0,000000
132921	9,730000	9,830000	0,000000
132927	9,740000	9,850000	0,000000
132934	9,720000	9,850000	0,000000
132941	9,750000	9,840000	0,000000
132947	9,750000	9,820000	0,000000
132955	9,750000	9,840000	0,000000
132962	9,760000	9,810000	0,000000
