time	CH1	CH2	CH3
35987	9,960000	11,370000	8,000000
35993	8,720000	8,670000	8,000000
36000	9,230000	8,080000	8,000000
36007	9,090000	8,200000	8,000000
36014	9,810000	9,860000	8,000000
36021	9,860000	10,080000	8,000000
36028	9,190000	10,100000	8,000000
36034	8,710000	10,350000	8,000000
36041	9,640000	9,510000	8,000000
36048	10,290000	9,840000	8,000000
36055	10,490000	10,800000	8,000000
36062	10,080000	10,180000	8,000000
36069	10,070000	9,380000	8,000000
36075	9,610000	9,390000	8,000000
36082	8,840000	10,030000	8,000000
36089	8,410000	10,250000	8,000000
36096	9,680000	8,440000	8,000000
36103	10,440000	9,120000	8,000000
36110	10,440000	10,900000	8,000000
36116	9,400000	10,920000	8,000000
36123	9,840000	9,250000	8,000000
36130	9,500000	9,080000	8,000000
36136	9,040000	9,970000	8,000000
36144	9,370000	8,420000	8,000000
36151	10,180000	8,360000	8,000000
36157	9,950000	10,390000	8,000000
36164	10,090000	11,440000	8,000000
36171	10,790000	10,030000	8,000000
36177	10,640000	9,730000	8,000000
36185	9,590000	9,960000	8,000000
36192	9,210000	9,730000	8,000000
36198	9,740000	9,520000	8,000000
36205	9,170000	9,720000	8,000000
36212	9,120000	9,270000	8,000000
36218	10,150000	9,250000	8,000000
36226	10,290000	11,170000	8,000000
36233	10,380000	11,490000	8,000000
36239	10,030000	9,860000	8,000000
36246	9,950000	8,670000	8,000000
36253	9,040000	9,850000	8,000000
36259	8,500000	9,990000	8,000000
36267	8,480000	10,310000	8,000000
36274	9,960000	9,700000	8,000000
36280	10,280000	10,120000	8,000000
36287	9,550000	10,130000	8,000000
36294	10,590000	9,580000	8,000000
36300	10,430000	10,310000	8,000000
36307	9,970000	10,640000	8,000000
36315	9,520000	9,600000	8,000000
36321	9,870000	7,480000	8,000000
36328	8,730000	9,210000	8,000000
36335	9,120000	9,960000	8,000000
36341	10,320000	10,560000	8,000000
36348	11,060000	11,360000	8,000000
36356	9,850000	10,130000	8,000000
36362	8,790000	8,560000	8,000000
36369	9,170000	9,320000	8,000000
36376	8,990000	10,640000	8,000000
36382	8,680000	11,030000	8,000000
36389	9,140000	9,140000	8,000000
36397	10,180000	8,890000	8,000000
36403	10,160000	10,830000	8,000000
36410	10,290000	11,460000	8,000000
36417	9,900000	9,970000	8,000000
36423	9,780000	8,740000	8,000000
36430	9,670000	9,900000	8,000000
36438	9,760000	10,210000	8,000000
36444	9,540000	9,260000	8,000000
36451	9,260000	9,180000	8,000000
36458	9,690000	10,580000	8,000000
36464	9,890000	11,170000	8,000000
36471	9,970000	9,030000	8,000000
36478	10,270000	8,380000	8,000000
36485	10,240000	11,030000	8,000000
36492	9,500000	11,740000	8,000000
36499	9,300000	11,300000	8,000000
36505	8,820000	8,340000	8,000000
36512	9,130000	6,930000	8,000000
36519	9,280000	9,610000	8,000000
36526	10,490000	11,190000	8,000000
36533	10,790000	10,920000	8,000000
36540	10,240000	10,350000	8,000000
36546	10,240000	9,380000	8,000000
36553	9,590000	9,040000	8,000000
36560	8,790000	9,580000	8,000000
36567	9,520000	8,710000	8,000000
36574	10,180000	10,330000	8,000000
36581	9,950000	10,900000	8,000000
36587	10,050000	9,550000	8,000000
36594	10,110000	9,380000	8,000000
36601	9,650000	10,740000	8,000000
36608	9,430000	10,300000	8,000000
36615	9,960000	9,000000	8,000000
36622	9,600000	9,070000	8,000000
36628	8,280000	8,640000	8,000000
36635	8,550000	9,850000	8,000000
36642	10,430000	10,160000	8,000000
36648	10,800000	11,180000	8,000000
36656	10,310000	11,150000	8,000000
36663	9,840000	9,340000	8,000000
36669	9,330000	8,970000	8,000000
36676	8,680000	9,260000	8,000000
36683	9,370000	9,020000	8,000000
36689	9,830000	10,470000	8,000000
36697	9,100000	11,040000	8,000000
36704	9,680000	9,580000	8,000000
36710	10,630000	9,590000	8,000000
36717	10,660000	11,410000	8,000000
36724	10,080000	10,440000	8,000000
36730	9,330000	9,780000	8,000000
36738	8,470000	8,560000	8,000000
36745	8,160000	8,700000	8,000000
36751	8,560000	9,010000	8,000000
36758	10,460000	9,640000	8,000000
36765	11,430000	11,490000	8,000000
36771	10,240000	12,120000	8,000000
36779	10,000000	9,180000	8,000000
36786	9,510000	8,840000	8,000000
36792	9,020000	9,350000	8,000000
36799	9,510000	9,220000	8,000000
36806	9,650000	9,770000	8,000000
36812	9,480000	10,780000	8,000000
36819	9,780000	9,430000	8,000000
36827	10,580000	9,110000	8,000000
36833	10,990000	11,990000	8,000000
36840	9,690000	11,180000	8,000000
36847	8,880000	8,480000	8,000000
36853	9,150000	7,770000	8,000000
36860	9,330000	9,710000	8,000000
36868	9,530000	10,260000	8,000000
36874	9,820000	10,440000	8,000000
36881	9,120000	9,650000	8,000000
36888	9,570000	9,100000	8,000000
36895	10,220000	9,730000	8,000000
36901	10,320000	10,760000	8,000000
36909	10,370000	10,220000	8,000000
36916	10,240000	10,680000	8,000000
36922	9,140000	10,270000	8,000000
36929	9,090000	8,000000	8,000000
36936	9,640000	7,740000	8,000000
36942	10,740000	9,370000	8,000000
36950	10,040000	12,100000	8,000000
36957	10,040000	11,630000	8,000000
36964	9,540000	8,710000	8,000000
36970	9,360000	8,710000	8,000000
36977	9,170000	9,760000	8,000000
36984	9,450000	9,940000	8,000000
36990	9,000000	10,560000	8,000000
36998	9,530000	9,800000	8,000000
37005	10,480000	8,900000	8,000000
37011	11,040000	9,710000	8,000000
37018	9,770000	10,820000	8,000000
37025	9,460000	9,620000	8,000000
37031	9,830000	8,960000	8,000000
37039	9,590000	9,270000	8,000000
37046	8,770000	8,680000	8,000000
37052	9,400000	8,960000	8,000000
37059	10,270000	10,570000	8,000000
37066	10,290000	11,920000	8,000000
37072	11,060000	9,210000	8,000000
37080	10,570000	8,700000	8,000000
37087	8,970000	10,360000	8,000000
37094	9,030000	10,370000	8,000000
37100	9,560000	8,270000	8,000000
37107	9,740000	8,170000	8,000000
37114	9,220000	10,050000	8,000000
37121	9,470000	9,870000	8,000000
37128	10,390000	10,740000	8,000000
37135	10,290000	11,370000	8,000000
37141	10,060000	9,360000	8,000000
37148	9,010000	8,570000	8,000000
37155	8,980000	9,120000	7,750000
37161	8,420000	10,140000	7,750000
37169	9,420000	9,560000	7,750000
37176	10,640000	9,160000	7,750000
37182	10,750000	11,330000	7,750000
37189	10,370000	12,020000	7,750000
37196	10,670000	9,430000	7,750000
37203	10,330000	8,790000	7,750000
37210	9,170000	10,130000	7,750000
37217	8,850000	9,570000	7,750000
37224	9,810000	9,320000	7,750000
37230	9,800000	8,820000	7,750000
37237	9,150000	10,980000	7,750000
37244	9,910000	11,380000	7,750000
37251	10,500000	9,030000	7,750000
37258	10,420000	8,420000	7,750000
37265	9,170000	10,280000	7,750000
37272	9,490000	10,600000	7,750000
37278	9,090000	8,670000	7,750000
37285	9,740000	8,960000	7,750000
37293	10,480000	10,360000	7,750000
37299	10,120000	9,910000	7,750000
37306	8,980000	8,950000	7,750000
37313	9,540000	9,300000	7,750000
37319	10,640000	8,940000	7,750000
37326	11,040000	11,260000	7,750000
37334	9,710000	11,690000	7,750000
37340	9,290000	9,870000	7,750000
37347	9,360000	7,710000	7,750000
37354	9,280000	9,490000	7,750000
37360	9,070000	10,660000	7,750000
37367	9,390000	9,800000	7,750000
37374	10,790000	9,000000	7,750000
37382	9,900000	9,970000	7,750000
37388	9,600000	9,700000	7,750000
37395	9,930000	9,730000	7,750000
37402	9,390000	10,220000	7,750000
37408	8,790000	9,920000	7,750000
37415	10,030000	8,950000	7,750000
37423	10,440000	9,450000	7,750000
37429	10,070000	10,310000	7,750000
37436	9,950000	11,020000	7,750000
37443	9,960000	10,700000	7,750000
37449	9,930000	9,820000	7,750000
37456	9,310000	8,920000	7,750000
37464	9,320000	8,800000	7,750000
37470	8,690000	8,980000	7,750000
37477	9,210000	10,300000	7,750000
37484	10,800000	10,330000	7,750000
37490	11,240000	10,530000	7,750000
37497	10,010000	10,410000	7,750000
37505	9,190000	9,780000	7,750000
37512	9,810000	8,840000	7,750000
37518	9,750000	9,910000	7,750000
37525	8,600000	10,130000	7,750000
37532	8,240000	8,330000	7,750000
37538	9,210000	8,110000	7,750000
37545	9,850000	11,160000	7,750000
37553	10,730000	11,550000	7,750000
37559	11,270000	10,280000	7,750000
37566	10,040000	9,610000	7,750000
37573	9,110000	8,920000	7,750000
37580	9,610000	8,240000	7,750000
37586	9,300000	10,180000	7,750000
37594	9,260000	10,670000	7,750000
37601	9,750000	8,920000	7,750000
37607	10,910000	8,810000	7,750000
37614	10,200000	11,230000	7,750000
37621	9,340000	11,130000	7,750000
37627	9,840000	8,710000	7,750000
37635	9,410000	9,130000	7,750000
37642	8,870000	9,680000	7,750000
37648	9,500000	9,920000	7,750000
37655	10,150000	9,790000	7,750000
37662	10,160000	10,440000	7,750000
37668	10,770000	11,160000	7,750000
37676	10,660000	10,550000	7,750000
37683	10,170000	9,510000	7,750000
37690	9,160000	9,550000	7,750000
37696	9,210000	10,250000	7,750000
37703	9,670000	9,950000	7,750000
37710	9,740000	9,580000	7,750000
37716	9,820000	9,010000	7,750000
37724	9,540000	9,100000	7,750000
37731	9,660000	10,440000	7,750000
37737	10,230000	10,440000	7,750000
37744	10,400000	10,360000	7,750000
37751	10,330000	10,510000	7,750000
37758	9,340000	9,780000	7,750000
37765	9,140000	8,730000	7,750000
37772	8,920000	8,460000	7,750000
37779	8,880000	10,640000	7,750000
37785	10,290000	9,810000	7,750000
37792	10,470000	8,760000	7,750000
37799	9,580000	11,010000	7,750000
37806	9,890000	10,990000	7,750000
37813	9,940000	9,900000	7,750000
37820	9,530000	10,230000	7,750000
37826	10,090000	9,090000	7,750000
37833	9,810000	8,580000	7,750000
37840	9,600000	9,880000	7,750000
37847	9,950000	10,730000	7,750000
37854	10,230000	11,130000	7,750000
37861	10,370000	10,990000	7,750000
37868	9,240000	9,240000	7,750000
37874	9,360000	8,500000	7,750000
37881	9,120000	9,290000	7,750000
37889	9,050000	9,320000	7,750000
37895	9,860000	9,340000	7,750000
37902	10,580000	9,660000	7,750000
37909	10,350000	11,110000	7,750000
37915	9,960000	10,590000	7,750000
37922	10,330000	10,430000	7,750000
37929	10,080000	10,290000	7,750000
37936	9,330000	9,100000	7,750000
37943	8,960000	8,440000	7,750000
37950	8,880000	9,970000	7,750000
37957	8,950000	10,570000	7,750000
37963	10,410000	9,880000	7,750000
37970	10,860000	10,590000	7,750000
37978	10,110000	10,800000	7,750000
37984	9,720000	9,210000	7,750000
37991	9,340000	9,440000	7,750000
37998	8,570000	10,530000	7,750000
38004	8,290000	8,720000	7,750000
38011	9,180000	8,430000	7,750000
38019	9,900000	10,470000	7,750000
38025	9,950000	11,350000	7,750000
38032	11,000000	10,530000	7,750000
38039	11,050000	10,540000	7,750000
38046	9,680000	9,490000	7,750000
38052	9,140000	8,570000	7,750000
38060	9,170000	9,750000	7,750000
38067	8,600000	10,410000	7,750000
38073	9,390000	8,770000	7,750000
38080	10,070000	8,970000	7,750000
38087	10,750000	11,420000	7,750000
38093	10,750000	11,940000	7,750000
38100	9,960000	9,140000	7,750000
38108	8,910000	7,720000	7,750000
38114	9,330000	10,250000	7,750000
38121	9,940000	10,490000	7,750000
38128	9,650000	9,630000	7,750000
38135	8,980000	9,830000	7,750000
38141	9,010000	9,130000	7,750000
38149	9,450000	9,780000	7,750000
38156	10,190000	9,380000	7,750000
38162	10,500000	9,590000	8,000000
38169	10,310000	11,020000	8,000000
38176	9,630000	11,030000	8,000000
38182	9,220000	8,190000	8,000000
38190	9,270000	7,860000	8,000000
38197	9,230000	8,300000	8,000000
38203	9,340000	11,330000	8,000000
38210	10,160000	11,180000	8,000000
38217	10,300000	9,720000	8,000000
38223	9,850000	9,990000	8,000000
38231	9,700000	9,560000	8,000000
38238	9,770000	9,660000	8,000000
38245	8,500000	9,850000	8,000000
38251	9,430000	9,320000	8,000000
38258	9,970000	10,000000	8,000000
38265	9,670000	10,350000	8,000000
38272	9,810000	10,130000	8,000000
38279	10,610000	9,320000	8,000000
38286	9,930000	10,060000	8,000000
38292	9,440000	10,440000	8,000000
38299	9,500000	9,040000	8,000000
38306	9,060000	8,730000	8,000000
38312	9,000000	10,440000	8,000000
38320	9,960000	11,010000	8,000000
38327	10,910000	9,810000	8,000000
38333	10,880000	9,960000	8,000000
38340	10,370000	10,670000	8,000000
38347	10,390000	10,010000	8,000000
38354	10,010000	9,350000	8,000000
38361	8,930000	9,010000	8,000000
38368	8,280000	8,930000	8,000000
38375	9,730000	8,390000	8,000000
38381	10,060000	10,950000	8,000000
38388	9,540000	12,060000	8,000000
38395	9,550000	9,350000	8,000000
38402	10,360000	8,740000	8,000000
38409	9,580000	10,360000	8,000000
38416	9,000000	10,720000	8,000000
38422	8,870000	8,240000	8,000000
38429	8,900000	8,530000	8,000000
38436	9,120000	9,990000	8,000000
38444	10,310000	11,170000	8,000000
38450	11,400000	10,620000	8,000000
38457	10,430000	10,710000	8,000000
38464	9,540000	9,600000	8,000000
38470	9,800000	8,650000	8,000000
38477	10,170000	9,090000	8,000000
38484	9,300000	9,740000	8,000000
38491	9,350000	10,600000	8,000000
38498	9,490000	10,080000	8,000000
38505	10,180000	8,900000	8,000000
38511	10,830000	9,130000	8,000000
38518	10,550000	11,410000	8,000000
38525	9,320000	11,060000	8,000000
38533	9,050000	8,980000	8,000000
38539	9,790000	7,910000	8,000000
38546	9,640000	9,640000	8,000000
38553	9,760000	10,310000	8,000000
38559	9,120000	10,400000	8,000000
38566	9,050000	9,600000	8,000000
38574	9,610000	9,360000	8,000000
38580	10,950000	9,690000	8,000000
38587	10,790000	11,200000	8,000000
38594	8,870000	11,010000	8,000000
38600	8,480000	8,630000	8,000000
38607	8,960000	7,830000	8,000000
38615	9,660000	10,530000	8,000000
38622	8,990000	11,220000	8,000000
38628	8,930000	9,100000	8,000000
38635	10,370000	9,050000	8,000000
38642	10,510000	8,570000	8,000000
38648	9,770000	11,020000	8,000000
38656	9,390000	10,680000	8,000000
38663	9,600000	8,950000	8,000000
38669	9,010000	9,550000	8,000000
38676	9,410000	9,160000	8,000000
38683	9,940000	8,990000	8,000000
38689	10,350000	10,710000	8,000000
38696	10,100000	11,650000	8,000000
38704	10,340000	9,050000	8,000000
38711	10,130000	8,300000	8,000000
38717	9,450000	9,890000	8,000000
38724	8,670000	10,870000	8,000000
38731	9,320000	8,660000	8,000000
38737	9,000000	7,140000	8,000000
38745	9,410000	10,500000	8,000000
38752	10,110000	11,170000	8,000000
38758	10,480000	9,780000	8,000000
38765	10,020000	9,210000	8,000000
38772	9,710000	10,600000	8,000000
38778	8,860000	10,470000	8,000000
38786	8,370000	8,500000	8,000000
38793	8,890000	8,160000	8,000000
38799	9,670000	10,120000	8,000000
38806	9,860000	10,890000	8,000000
38813	10,400000	9,600000	8,000000
38820	10,810000	9,140000	8,000000
38827	9,880000	11,580000	8,000000
38834	9,460000	10,640000	8,000000
38841	9,200000	8,880000	8,000000
38847	9,290000	7,840000	8,000000
38854	8,840000	9,610000	8,000000
38861	8,940000	10,500000	8,000000
38867	9,900000	9,580000	8,000000
38875	11,030000	9,500000	8,000000
38882	10,380000	11,150000	8,000000
38888	9,600000	11,370000	8,000000
38895	9,640000	7,400000	8,000000
38902	9,180000	7,460000	8,000000
38908	8,990000	10,400000	8,000000
38916	9,390000	11,740000	8,000000
38923	9,500000	8,990000	8,000000
38930	9,410000	9,240000	8,000000
38936	10,580000	9,420000	8,000000
38943	10,800000	10,780000	8,000000
38950	9,930000	10,720000	8,000000
38957	9,250000	10,840000	8,000000
38964	9,660000	8,350000	8,000000
38971	9,520000	7,500000	8,000000
38977	9,910000	10,770000	8,000000
38984	10,070000	11,370000	8,000000
38991	9,300000	9,940000	8,000000
38998	9,100000	9,650000	8,000000
39005	10,180000	9,340000	8,000000
39012	10,280000	10,040000	8,000000
39019	10,070000	10,630000	8,000000
39025	9,480000	10,800000	8,000000
39032	9,520000	8,480000	8,000000
39040	9,220000	7,190000	8,000000
39046	9,440000	7,030000	8,000000
39053	9,330000	11,330000	8,000000
39060	9,610000	12,610000	8,000000
39066	10,380000	9,340000	8,000000
39073	10,570000	7,630000	8,000000
39080	10,150000	10,820000	8,000000
39087	9,850000	10,950000	8,000000
39094	9,870000	9,370000	8,000000
39101	9,150000	9,240000	8,000000
39108	9,550000	10,180000	8,000000
39114	10,490000	9,530000	8,000000
39121	10,890000	9,720000	8,000000
39129	9,870000	10,350000	8,000000
39135	9,410000	10,700000	8,000000
39142	10,010000	10,020000	8,000000
39149	10,270000	8,960000	8,000000
39155	9,500000	8,770000	8,000000
39162	8,730000	9,840000	8,000000
39170	9,660000	9,690000	8,000000
39176	10,690000	9,470000	8,000000
39183	10,470000	9,860000	8,000000
39190	10,360000	11,510000	8,000000
39197	10,250000	10,660000	8,000000
39203	9,890000	9,060000	8,000000
39211	9,500000	7,970000	8,000000
39218	8,990000	10,350000	8,000000
39224	9,960000	10,260000	8,000000
39231	9,990000	10,130000	8,000000
39238	9,790000	10,040000	8,000000
39244	9,230000	9,960000	8,000000
39251	10,710000	9,630000	8,000000
39259	10,810000	10,290000	8,000000
39265	9,440000	10,240000	8,000000
39272	8,850000	8,950000	8,000000
39279	8,850000	8,240000	8,000000
39286	9,570000	8,640000	8,000000
39292	9,430000	10,500000	8,000000
39300	9,850000	10,420000	8,000000
39307	10,750000	9,470000	8,000000
39313	10,840000	10,750000	8,000000
39320	9,290000	11,050000	8,000000
39327	8,970000	8,770000	8,000000
39333	9,760000	9,170000	8,000000
39341	10,150000	10,300000	8,000000
39348	9,530000	10,690000	8,000000
39354	9,540000	9,370000	8,000000
39361	10,330000	9,350000	8,000000
39368	10,740000	10,620000	8,000000
39375	10,380000	10,820000	8,000000
39382	9,280000	9,490000	8,000000
39389	9,340000	9,050000	8,000000
39396	8,970000	8,790000	8,000000
39402	9,710000	9,450000	8,000000
39409	10,350000	11,160000	8,000000
39416	9,670000	10,500000	8,000000
39422	8,970000	8,670000	8,000000
39430	10,080000	7,810000	8,000000
39437	10,330000	10,540000	8,000000
39443	9,970000	12,190000	8,000000
39450	9,830000	10,210000	8,000000
39457	10,300000	8,500000	8,000000
39463	10,100000	9,030000	8,000000
39471	8,900000	9,760000	8,000000
39478	8,760000	10,620000	8,000000
39485	10,150000	9,740000	8,000000
39491	10,510000	10,260000	8,000000
39498	9,970000	10,620000	8,000000
39505	10,020000	9,690000	8,000000
39512	9,490000	8,830000	8,000000
39519	8,900000	10,300000	8,000000
